2883,"Cyril E. King Airport","St. Thomas","Virgin Islands","STT","TIST",18.337299346923828,-64.97339630126953,23,-4,"U","America/St_Thomas","airport","OurAirports"
2884,"Henry E Rohlsen Airport","St. Croix Island","Virgin Islands","STX","TISX",17.701900482177734,-64.79859924316406,74,-4,"U","America/St_Thomas","airport","OurAirports"
2885,"Rafael Hernandez Airport","Aguadilla","Puerto Rico","BQN","TJBQ",18.49489974975586,-67.12940216064453,237,-4,"U","America/Puerto_Rico","airport","OurAirports"
2886,"Diego Jimenez Torres Airport","Fajardo","Puerto Rico","FAJ","TJFA",18.308900833129883,-65.66190338134766,64,-4,"U","America/Puerto_Rico","airport","OurAirports"
2887,"Fernando Luis Ribas Dominicci Airport","San Juan","Puerto Rico","SIG","TJIG",18.45680046081543,-66.09809875488281,10,-4,"U","America/Puerto_Rico","airport","OurAirports"
2888,"Eugenio Maria De Hostos Airport","Mayaguez","Puerto Rico","MAZ","TJMZ",18.255699157714844,-67.14849853515625,28,-4,"U","America/Puerto_Rico","airport","OurAirports"
2889,"Mercedita Airport","Ponce","Puerto Rico","PSE","TJPS",18.00830078125,-66.56300354003906,29,-4,"U","America/Puerto_Rico","airport","OurAirports"
2890,"Luis Munoz Marin International Airport","San Juan","Puerto Rico","SJU","TJSJ",18.4393997192,-66.0018005371,9,-4,"U","America/Puerto_Rico","airport","OurAirports"
2891,"Robert L. Bradshaw International Airport","Basse Terre","Saint Kitts and Nevis","SKB","TKPK",17.311199188232422,-62.71870040893555,170,-4,"U","America/St_Kitts","airport","OurAirports"
2893,"George F. L. Charles Airport","Castries","Saint Lucia","SLU","TLPC",14.0202,-60.992901,22,-4,"U","America/St_Lucia","airport","OurAirports"
2894,"Hewanorra International Airport","Hewandorra","Saint Lucia","UVF","TLPL",13.7332,-60.952599,14,-4,"U","America/St_Lucia","airport","OurAirports"
2895,"Queen Beatrix International Airport","Oranjestad","Aruba","AUA","TNCA",12.5014,-70.015198,60,-4,"U","America/Aruba","airport","OurAirports"
2896,"Flamingo International Airport","Kralendijk","Netherlands Antilles","BON","TNCB",12.130999565124512,-68.26850128173828,20,-4,"U","America/Curacao","airport","OurAirports"
2897,"Hato International Airport","Willemstad","Netherlands Antilles","CUR","TNCC",12.1889,-68.959801,29,-4,"U","America/Curacao","airport","OurAirports"
2898,"F. D. Roosevelt Airport","Oranjestad","Netherlands Antilles","EUX","TNCE",17.49650001525879,-62.979400634765625,129,-4,"U","America/Curacao","airport","OurAirports"
2899,"Princess Juliana International Airport","Philipsburg","Netherlands Antilles","SXM","TNCM",18.041000366200002,-63.1088981628,13,-4,"U","America/Curacao","airport","OurAirports"
2900,"Clayton J Lloyd International Airport","The Valley","Anguilla","AXA","TQPF",18.2048,-63.055099,127,-4,"U","America/Anguilla","airport","OurAirports"
2901,"Tobago-Crown Point Airport","Scarborough","Trinidad and Tobago","TAB","TTCP",11.149700164794922,-60.83219909667969,38,-4,"U","America/Port_of_Spain","airport","OurAirports"
2902,"Piarco International Airport","Port-of-spain","Trinidad and Tobago","POS","TTPP",10.595399856567383,-61.33720016479492,58,-4,"U","America/Port_of_Spain","airport","OurAirports"
2903,"Terrance B. Lettsome International Airport","Tortola","British Virgin Islands","EIS","TUPJ",18.444799423217773,-64.54299926757812,15,-4,"U","America/Tortola","airport","OurAirports"
2905,"Canouan Airport","Canouan Island","Saint Vincent and the Grenadines","CIW","TVSC",12.699,-61.3424,11,-4,"U","America/St_Vincent","airport","OurAirports"
2906,"Mustique Airport","Mustique","Saint Vincent and the Grenadines","MQS","TVSM",12.887900352478027,-61.180198669433594,8,-4,"U","America/St_Vincent","airport","OurAirports"
2907,"Argyle International Airport","Kingstown","Saint Vincent and the Grenadines","SVD","TVSA",13.156695,-61.149945,136,-4,"U","America/St_Vincent","airport","OurAirports"
2908,"Almaty Airport","Alma-ata","Kazakhstan","ALA","UAAA",43.35210037231445,77.04049682617188,2234,6,"U","Asia/Qyzylorda","airport","OurAirports"
2909,"Balkhash Airport","Balkhash","Kazakhstan","BXH","UAAH",46.8932991027832,75.00499725341797,1446,6,"U","Asia/Qyzylorda","airport","OurAirports"
2910,"Astana International Airport","Tselinograd","Kazakhstan","TSE","UACC",51.02220153808594,71.46690368652344,1165,6,"U","Asia/Qyzylorda","airport","OurAirports"
2911,"Taraz Airport","Dzhambul","Kazakhstan","DMB","UADD",42.853599548339844,71.30359649658203,2184,6,"U","Asia/Qyzylorda","airport","OurAirports"
2912,"Manas International Airport","Bishkek","Kyrgyzstan","FRU","UAFM",43.0612983704,74.4776000977,2058,6,"U","Asia/Bishkek","airport","OurAirports"
2913,"Osh Airport","Osh","Kyrgyzstan","OSS","UAFO",40.6090011597,72.793296814,2927,6,"U","Asia/Bishkek","airport","OurAirports"
2914,"Shymkent Airport","Chimkent","Kazakhstan","CIT","UAII",42.364200592041016,69.47889709472656,1385,6,"U","Asia/Qyzylorda","airport","OurAirports"
2916,"Uralsk Airport","Uralsk","Kazakhstan","URA","UARR",51.15079879760742,51.54309844970703,125,5,"U","Asia/Oral","airport","OurAirports"
2917,"Pavlodar Airport","Pavlodar","Kazakhstan","PWQ","UASP",52.19499969482422,77.07389831542969,410,6,"U","Asia/Qyzylorda","airport","OurAirports"
2918,"Semipalatinsk Airport","Semiplatinsk","Kazakhstan","PLX","UASS",50.351295,80.234398,761,6,"U","Asia/Qyzylorda","airport","OurAirports"
2920,"Aktobe Airport","Aktyubinsk","Kazakhstan","AKX","UATT",50.2458,57.206699,738,5,"U","Asia/Oral","airport","OurAirports"
2922,"Heydar Aliyev International Airport","Baku","Azerbaijan","GYD","UBBB",40.467498779296875,50.04669952392578,10,4,"E","Asia/Baku","airport","OurAirports"
2923,"Yakutsk Airport","Yakutsk","Russia","YKS","UEEE",62.093299865722656,129.77099609375,325,9,"N","Asia/Yakutsk","airport","OurAirports"
2925,"Mirny Airport","Mirnyj","Russia","MJZ","UERR",62.534698486328125,114.03900146484375,1156,9,"N","Asia/Yakutsk","airport","OurAirports"
2926,"Ignatyevo Airport","Blagoveschensk","Russia","BQS","UHBB",50.42539978027344,127.41200256347656,638,9,"N","Asia/Yakutsk","airport","OurAirports"
2927,"Khabarovsk-Novy Airport","Khabarovsk","Russia","KHV","UHHH",48.52799987793,135.18800354004,244,10,"N","Asia/Vladivostok","airport","OurAirports"
2929,"Provideniya Bay Airport","Provideniya Bay","Russia","PVS","UHMD",64.37809753417969,-173.2429962158203,72,12,"N","Asia/Anadyr","airport","OurAirports"
2930,"Sokol Airport","Magadan","Russia","GDX","UHMM",59.9109992980957,150.72000122070312,574,11,"N","Asia/Srednekolymsk","airport","OurAirports"
2931,"Pevek Airport","Pevek","Russia","PWE","UHMP",69.783302307129,170.59700012207,11,12,"N",\N,"airport","OurAirports"
2932,"Yelizovo Airport","Petropavlovsk","Russia","PKC","UHPP",53.16790008544922,158.45399475097656,131,12,"N","Asia/Anadyr","airport","OurAirports"
2933,"Yuzhno-Sakhalinsk Airport","Yuzhno-sakhalinsk","Russia","UUS","UHSS",46.88869857788086,142.71800231933594,59,11,"N","Asia/Srednekolymsk","airport","OurAirports"
2934,"Vladivostok International Airport","Vladivostok","Russia","VVO","UHWW",43.39899826049805,132.1479949951172,46,10,"N","Asia/Vladivostok","airport","OurAirports"
2935,"Chita-Kadala Airport","Chita","Russia","HTA","UIAA",52.026299,113.306,2272,9,"N","Asia/Yakutsk","airport","OurAirports"
2936,"Bratsk Airport","Bratsk","Russia","BTK","UIBB",56.370601654052734,101.697998046875,1610,8,"N","Asia/Irkutsk","airport","OurAirports"
2937,"Irkutsk Airport","Irkutsk","Russia","IKT","UIII",52.268001556396,104.38899993896,1675,8,"N","Asia/Irkutsk","airport","OurAirports"
2938,"Ulan-Ude Airport (Mukhino)","Ulan-ude","Russia","UUD","UIUU",51.80780029296875,107.43800354003906,1690,8,"N","Asia/Irkutsk","airport","OurAirports"
2939,"Boryspil International Airport","Kiev","Ukraine","KBP","UKBB",50.345001220703125,30.894699096679688,427,2,"E","Europe/Kiev","airport","OurAirports"
2940,"Donetsk International Airport","Donetsk","Ukraine","DOK","UKCC",48.07360076904297,37.73970031738281,791,2,"E","Europe/Kiev","airport","OurAirports"
2941,"Dnipropetrovsk International Airport","Dnepropetrovsk","Ukraine","DNK","UKDD",48.357200622558594,35.10060119628906,481,2,"E","Europe/Kiev","airport","OurAirports"
2942,"Simferopol International Airport","Simferopol","Ukraine","SIP","UKFF",45.05220031738281,33.975101470947266,639,3,"E","Europe/Simferopol","airport","OurAirports"
2944,"Kiev Zhuliany International Airport","Kiev","Ukraine","IEV","UKKK",50.40194,30.45194,587,2,"E","Europe/Kiev","airport","OurAirports"
2945,"Lviv International Airport","Lvov","Ukraine","LWO","UKLL",49.8125,23.956100463867188,1071,2,"E","Europe/Kiev","airport","OurAirports"
2947,"Odessa International Airport","Odessa","Ukraine","ODS","UKOO",46.42679977416992,30.67650032043457,172,2,"E","Europe/Kiev","airport","OurAirports"
2948,"Pulkovo Airport","St. Petersburg","Russia","LED","ULLI",59.80030059814453,30.262500762939453,78,3,"N","Europe/Moscow","airport","OurAirports"
2949,"Murmansk Airport","Murmansk","Russia","MMK","ULMM",68.78170013427734,32.75080108642578,266,3,"N","Europe/Moscow","airport","OurAirports"
2950,"Gomel Airport","Gomel","Belarus","GME","UMGG",52.527000427246094,31.016700744628906,472,3,"E","Europe/Minsk","airport","OurAirports"
2951,"Vitebsk Vostochny Airport","Vitebsk","Belarus","VTB","UMII",55.126499176025,30.349599838257,682,3,"E","Europe/Minsk","airport","OurAirports"
2952,"Khrabrovo Airport","Kaliningrad","Russia","KGD","UMKK",54.88999938964844,20.592599868774414,42,2,"N","Europe/Kaliningrad","airport","OurAirports"
2953,"Minsk 1 Airport","Minsk","Belarus","MHP","UMMM",53.864498138427734,27.53969955444336,748,3,"E","Europe/Minsk","airport","OurAirports"
2954,"Minsk National Airport","Minsk 2","Belarus","MSQ","UMMS",53.882499694824,28.030700683594,670,3,"E","Europe/Minsk","airport","OurAirports"
2955,"Abakan Airport","Abakan","Russia","ABA","UNAA",53.7400016784668,91.38500213623047,831,7,"N","Asia/Krasnoyarsk","airport","OurAirports"
2956,"Barnaul Airport","Barnaul","Russia","BAX","UNBB",53.363800048828125,83.53849792480469,837,7,"N","Asia/Krasnoyarsk","airport","OurAirports"
2957,"Kemerovo Airport","Kemorovo","Russia","KEJ","UNEE",55.27009963989258,86.1072006225586,863,7,"N","Asia/Krasnoyarsk","airport","OurAirports"
2958,"Omsk Central Airport","Omsk","Russia","OMS","UNOO",54.96699905395508,73.31050109863281,311,6,"N","Asia/Omsk","airport","OurAirports"
2960,"Krasnodar Pashkovsky International Airport","Krasnodar","Russia","KRR","URKK",45.034698486328,39.170501708984,118,3,"N","Europe/Moscow","airport","OurAirports"
2961,"Uytash Airport","Makhachkala","Russia","MCX","URML",42.81679916381836,47.65230178833008,12,3,"N","Europe/Moscow","airport","OurAirports"
2962,"Mineralnyye Vody Airport","Mineralnye Vody","Russia","MRV","URMM",44.225101470947266,43.08190155029297,1054,3,"N","Europe/Moscow","airport","OurAirports"
2963,"Stavropol Shpakovskoye Airport","Stavropol","Russia","STW","URMT",45.10919952392578,42.11280059814453,1486,3,"N","Europe/Moscow","airport","OurAirports"
2964,"Platov International Airport","Rostov","Russia","ROV","URRP",47.493888,39.924722,213,3,"N","Europe/Moscow","airport","OurAirports"
2965,"Sochi International Airport","Sochi","Russia","AER","URSS",43.449902,39.9566,89,3,"N","Europe/Moscow","airport","OurAirports"
2966,"Astrakhan Airport","Astrakhan","Russia","ASF","URWA",46.2832984924,48.0063018799,-65,4,"N","Europe/Samara","airport","OurAirports"
2967,"Volgograd International Airport","Volgograd","Russia","VOG","URWW",48.782501220703125,44.34550094604492,482,3,"N","Europe/Moscow","airport","OurAirports"
2968,"Chelyabinsk Balandino Airport","Chelyabinsk","Russia","CEK","USCC",55.305801,61.5033,769,5,"N","Asia/Yekaterinburg","airport","OurAirports"
2969,"Magnitogorsk International Airport","Magnetiogorsk","Russia","MQF","USCM",53.39310073852539,58.755699157714844,1430,5,"N","Asia/Yekaterinburg","airport","OurAirports"
2972,"Nizhnevartovsk Airport","Nizhnevartovsk","Russia","NJC","USNN",60.94929885864258,76.48359680175781,177,5,"N","Asia/Yekaterinburg","airport","OurAirports"
2973,"Bolshoye Savino Airport","Perm","Russia","PEE","USPP",57.914501190186,56.021198272705,404,5,"N","Asia/Yekaterinburg","airport","OurAirports"
2974,"Surgut Airport","Surgut","Russia","SGC","USRR",61.34370040893555,73.40180206298828,200,5,"N","Asia/Yekaterinburg","airport","OurAirports"
2975,"Koltsovo Airport","Yekaterinburg","Russia","SVX","USSS",56.743099212646,60.802700042725,764,5,"N","Asia/Yekaterinburg","airport","OurAirports"
2976,"Ashgabat International Airport","Ashkhabad","Turkmenistan","ASB","UTAA",37.986801,58.361,692,5,"U","Asia/Ashgabat","airport","OurAirports"
2977,"Turkmenbashi Airport","Krasnovodsk","Turkmenistan","KRW","UTAK",40.063301,53.007198,279,5,"U","Asia/Ashgabat","airport","OurAirports"
2978,"Turkmenabat Airport","Chardzhou","Turkmenistan","CRZ","UTAV",39.08330154418945,63.61330032348633,630,5,"U","Asia/Ashgabat","airport","OurAirports"
2979,"Dushanbe Airport","Dushanbe","Tajikistan","DYU","UTDD",38.543300628699996,68.8249969482,2575,5,"U","Asia/Dushanbe","airport","OurAirports"
2980,"Bukhara Airport","Bukhara","Uzbekistan","BHK","UTSB",39.775001525878906,64.4832992553711,751,5,"U","Asia/Samarkand","airport","OurAirports"
2981,"Samarkand Airport","Samarkand","Uzbekistan","SKD","UTSS",39.70050048828125,66.98380279541016,2224,5,"U","Asia/Samarkand","airport","OurAirports"
2983,"Tashkent International Airport","Tashkent","Uzbekistan","TAS","UTTT",41.257900238,69.2811965942,1417,5,"U","Asia/Samarkand","airport","OurAirports"
2984,"Bryansk Airport","Bryansk","Russia","BZK","UUBP",53.214199,34.176399,663,3,"N","Europe/Moscow","airport","OurAirports"
2985,"Sheremetyevo International Airport","Moscow","Russia","SVO","UUEE",55.972599,37.4146,622,3,"N","Europe/Moscow","airport","OurAirports"
2986,"Migalovo Air Base","Tver","Russia","KLD","UUEM",56.82469940185547,35.7577018737793,469,3,"N","Europe/Moscow","airport","OurAirports"
2987,"Voronezh International Airport","Voronezh","Russia","VOZ","UUOO",51.81420135498047,39.22959899902344,514,3,"N","Europe/Moscow","airport","OurAirports"
2988,"Vnukovo International Airport","Moscow","Russia","VKO","UUWW",55.5914993286,37.2615013123,685,3,"N","Europe/Moscow","airport","OurAirports"
2989,"Syktyvkar Airport","Syktyvkar","Russia","SCW","UUYY",61.64699935913086,50.84510040283203,342,3,"N","Europe/Moscow","airport","OurAirports"
2990,"Kazan International Airport","Kazan","Russia","KZN","UWKD",55.606201171875,49.278701782227,411,3,"N","Europe/Moscow","airport","OurAirports"
2991,"Orenburg Central Airport","Orenburg","Russia","REN","UWOO",51.795799255371094,55.45669937133789,387,5,"N","Asia/Yekaterinburg","airport","OurAirports"
2992,"Ufa International Airport","Ufa","Russia","UFA","UWUU",54.557498931885,55.874401092529,449,5,"N","Asia/Yekaterinburg","airport","OurAirports"
2993,"Kurumoch International Airport","Samara","Russia","KUF","UWWW",53.504901885986,50.16429901123,477,4,"N","Europe/Samara","airport","OurAirports"
2994,"Sardar Vallabhbhai Patel International Airport","Ahmedabad","India","AMD","VAAH",23.0771999359,72.63469696039999,189,5.5,"N","Asia/Calcutta","airport","OurAirports"
2995,"Akola Airport","Akola","India","AKD","VAAK",20.698999,77.058601,999,5.5,"N","Asia/Calcutta","airport","OurAirports"
2996,"Aurangabad Airport","Aurangabad","India","IXU","VAAU",19.862699508666992,75.39810180664062,1911,5.5,"N","Asia/Calcutta","airport","OurAirports"
2997,"Chhatrapati Shivaji International Airport","Mumbai","India","BOM","VABB",19.0886993408,72.8678970337,39,5.5,"N","Asia/Calcutta","airport","OurAirports"
2998,"Bilaspur Airport","Bilaspur","India","PAB","VABI",21.9884,82.111,899,5.5,"N","Asia/Calcutta","airport","OurAirports"
2999,"Bhuj Airport","Bhuj","India","BHJ","VABJ",23.2877998352,69.6701965332,268,5.5,"N","Asia/Calcutta","airport","OurAirports"
3000,"Belgaum Airport","Belgaum","India","IXG","VABM",15.859299659700001,74.6183013916,2487,5.5,"N","Asia/Calcutta","airport","OurAirports"
3001,"Vadodara Airport","Baroda","India","BDQ","VABO",22.336201,73.226303,129,5.5,"N","Asia/Calcutta","airport","OurAirports"
3002,"Raja Bhoj International Airport","Bhopal","India","BHO","VABP",23.2875003815,77.3374023438,1711,5.5,"N","Asia/Calcutta","airport","OurAirports"
3003,"Bhavnagar Airport","Bhaunagar","India","BHU","VABV",21.752199173,72.1852035522,44,5.5,"N","Asia/Calcutta","airport","OurAirports"
3004,"Daman Airport","Daman","India","NMB","VADN",20.43440055847168,72.84320068359375,33,5.5,"N","Asia/Calcutta","airport","OurAirports"
3005,"Deesa Airport","Deesa","India",\N,"VADS",24.267900466918945,72.20439910888672,485,5.5,"N","Asia/Calcutta","airport","OurAirports"
3006,"Guna Airport","Guna","India","GUX","VAGN",24.654699,77.347298,1600,5.5,"N","Asia/Calcutta","airport","OurAirports"
3007,"Dabolim Airport","Goa","India","GOI","VAGO",15.3808002472,73.8313980103,150,5.5,"N","Asia/Calcutta","airport","OurAirports"
3008,"Devi Ahilyabai Holkar Airport","Indore","India","IDR","VAID",22.7217998505,75.8011016846,1850,5.5,"N","Asia/Calcutta","airport","OurAirports"
3009,"Jabalpur Airport","Jabalpur","India","JLR","VAJB",23.177799224853516,80.052001953125,1624,5.5,"N","Asia/Calcutta","airport","OurAirports"
3010,"Jamnagar Airport","Jamnagar","India","JGA","VAJM",22.465499877929688,70.01260375976562,69,5.5,"N","Asia/Calcutta","airport","OurAirports"
3011,"Kandla Airport","Kandla","India","IXY","VAKE",23.1127,70.100304,96,5.5,"N","Asia/Calcutta","airport","OurAirports"
3012,"Khajuraho Airport","Khajuraho","India","HJR","VAKJ",24.817199707,79.91860198970001,728,5.5,"N","Asia/Calcutta","airport","OurAirports"
3013,"Kolhapur Airport","Kolhapur","India","KLH","VAKP",16.6646995544,74.2893981934,1996,5.5,"N","Asia/Calcutta","airport","OurAirports"
3014,"Keshod Airport","Keshod","India","IXK","VAKS",21.317100524902344,70.27040100097656,167,5.5,"N","Asia/Calcutta","airport","OurAirports"
3015,"Dr. Babasaheb Ambedkar International Airport","Nagpur","India","NAG","VANP",21.092199325561523,79.04720306396484,1033,5.5,"N","Asia/Calcutta","airport","OurAirports"
3016,"Nashik Airport","Nasik Road","India","ISK","VAOZ",20.119101,73.912903,1900,5.5,"N","Asia/Calcutta","airport","OurAirports"
3017,"Pune Airport","Pune","India","PNQ","VAPO",18.58209991455078,73.9197006225586,1942,5.5,"N","Asia/Calcutta","airport","OurAirports"
3018,"Porbandar Airport","Porbandar","India","PBD","VAPR",21.6487007141,69.65720367429999,23,5.5,"N","Asia/Calcutta","airport","OurAirports"
3019,"Rajkot Airport","Rajkot","India","RAJ","VARK",22.3092002869,70.77950286869999,441,5.5,"N","Asia/Calcutta","airport","OurAirports"
3020,"Raipur Airport","Raipur","India","RPR","VARP",21.180401,81.7388,1041,5.5,"N","Asia/Calcutta","airport","OurAirports"
3021,"Solapur Airport","Sholapur","India","SSE","VASL",17.6280002594,75.93479919430001,1584,5.5,"N","Asia/Calcutta","airport","OurAirports"
3022,"Surat Airport","Surat","India","STV","VASU",21.1140995026,72.7417984009,16,5.5,"N","Asia/Calcutta","airport","OurAirports"
3023,"Maharana Pratap Airport","Udaipur","India","UDR","VAUD",24.617700576799997,73.89610290530001,1684,5.5,"N","Asia/Calcutta","airport","OurAirports"
3024,"Bandaranaike International Colombo Airport","Colombo","Sri Lanka","CMB","VCBI",7.180759906768799,79.88410186767578,30,5.5,"U","Asia/Colombo","airport","OurAirports"
3025,"Anuradhapura Air Force Base","Anuradhapura","Sri Lanka","ACJ","VCCA",8.30148983002,80.42790222170001,324,5.5,"U","Asia/Colombo","airport","OurAirports"
3026,"Batticaloa Airport","Batticaloa","Sri Lanka","BTC","VCCB",7.70576,81.678802,20,5.5,"U","Asia/Colombo","airport","OurAirports"
3027,"Colombo Ratmalana Airport","Colombo","Sri Lanka","RML","VCCC",6.821990013122559,79.88619995117188,22,5.5,"U","Asia/Colombo","airport","OurAirports"
3028,"Ampara Airport","Galoya","Sri Lanka","ADP","VCCG",7.33776,81.62594,150,5.5,"U","Asia/Colombo","airport","OurAirports"
3029,"Kankesanturai Airport","Jaffna","Sri Lanka","JAF","VCCJ",9.792329788208008,80.07009887695312,33,5.5,"U","Asia/Colombo","airport","OurAirports"
3030,"China Bay Airport","Trinciomalee","Sri Lanka","TRR","VCCT",8.5385103225708,81.18190002441406,6,5.5,"U","Asia/Colombo","airport","OurAirports"
3033,"Kampong Chhnang Airport","Kompong Chnang","Cambodia","KZC","VDKH",12.255200386,104.564002991,56,7,"U","Asia/Phnom_Penh","airport","OurAirports"
3034,"Phnom Penh International Airport","Phnom-penh","Cambodia","PNH","VDPP",11.546600341796875,104.84400177001953,40,7,"U","Asia/Phnom_Penh","airport","OurAirports"
3035,"Siem Reap International Airport","Siem-reap","Cambodia","REP","VDSR",13.410699844400002,103.81300354,60,7,"U","Asia/Phnom_Penh","airport","OurAirports"
3036,"Stung Treng Airport","Stung Treng","Cambodia","TNX","VDST",13.531900405883789,106.01499938964844,203,7,"U","Asia/Phnom_Penh","airport","OurAirports"
3037,"Along Airport","Along","India","IXV","VEAN",28.17530059814453,94.802001953125,900,5.5,"N","Asia/Calcutta","airport","OurAirports"
3038,"Agartala Airport","Agartala","India","IXA","VEAT",23.8869991302,91.24040222170001,46,5.5,"N","Asia/Calcutta","airport","OurAirports"
3039,"Lengpui Airport","Aizwal","India","AJL","VELP",23.840599060099997,92.6196975708,1398,5.5,"N","Asia/Calcutta","airport","OurAirports"
3040,"Bagdogra Airport","Baghdogra","India","IXB","VEBD",26.68120002746582,88.32859802246094,412,5.5,"N","Asia/Calcutta","airport","OurAirports"
3041,"Bokaro Airport","Bokaro","India",\N,"VEBK",23.64349937438965,86.1489028930664,715,5.5,"N","Asia/Calcutta","airport","OurAirports"
